scenarios;tot_cap;tot_oil;tot_gas;W1_indiv_cap;W2_indiv_cap;W3_indiv_cap;W4_indiv_cap;W5_indiv_cap;W6_indiv_cap;W7_indiv_cap;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_changed;W2_changed;W3_changed;W4_changed;W5_changed;W6_changed;W7_changed
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541908;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194602;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554146;24130.034324990716;45261.69636072452;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789873;15.96919134248419;14.538648441778301;22.116896403706313;20.216879346284266;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928902;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541908;24130.03432498993;45261.69636072484;35438.87594284313;36791.45352865549;27.663213574064805;9.927365514789873;15.969191342484141;14.538648441778308;22.11689640370637;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.69636072404;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.11689640370624;20.216879346284266;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.239176575522826;34.246065891531266;31463.458193355764;40229.60803317797;30321.787455541915;24130.03432498993;45261.69636072485;35438.87594284313;36791.45352865549;27.663213574064805;9.927365514789873;15.969191342484141;14.538648441778308;22.11689640370637;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.172058631946;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789871;15.96919134248419;14.538648441778301;22.116896403706313;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541915;24130.03432498993;45261.69636072486;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789873;15.969191342484141;14.538648441778308;22.11689640370637;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.172058631946;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789871;15.96919134248419;14.538648441778301;22.11689640370631;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194594;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899907;51.23917657552283;34.246065891531266;31463.458193355775;40229.60803317798;30321.787455541915;24130.03432498993;45261.69636072482;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789873;15.969191342484141;14.538648441778308;22.11689640370637;20.216879346284266;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899907;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.69636072404;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.116896403706242;20.216879346284266;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194557;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194557;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541908;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.69636072404;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.11689640370624;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.11689640370591;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.11689640370591;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.608033177974;30321.787455541915;24130.03432498993;45261.69636072484;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.696360724025;35438.87594284314;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.116896403706235;20.216879346284273;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.11689640370591;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.11689640370591;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541915;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.69636072404;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.11689640370624;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.92736551478987;15.96919134248417;14.538648441778303;22.116896403705905;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541915;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194599;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789871;15.96919134248419;14.538648441778301;22.116896403706313;20.216879346284266;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194557;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194557;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.21687934628427;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541915;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194603;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.637094864256376;36.39850118271974;31.140933529613108;47.59032367899905;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317796;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789873;15.96919134248419;14.538648441778301;22.116896403706313;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194556;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.875942843115;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284266;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194556;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.875942843115;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284266;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899906;51.239176575522826;34.246065891531266;31463.45819335577;40229.608033177974;30321.787455541915;24130.03432498993;45261.69636072483;35438.87594284313;36791.45352865549;27.663213574064805;9.927365514789875;15.969191342484141;14.538648441778308;22.11689640370637;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194604;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.59032367899905;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541875;24130.034324990716;45261.69636072404;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789871;15.9691913424843;14.538648441778301;22.11689640370624;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.637094864256305;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.608033177865;30321.78745554186;24130.034324992794;45261.696360722075;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789862;15.96919134248417;14.538648441778303;22.11689640370592;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.637094864256305;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.608033177865;30321.78745554186;24130.034324992794;45261.696360722075;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789862;15.96919134248417;14.538648441778303;22.11689640370592;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194596;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899908;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541908;24130.03432498993;45261.696360724854;35438.87594284312;36791.45352865549;27.663213574064805;9.927365514789871;15.969191342484141;14.538648441778308;22.116896403706374;20.21687934628427;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.172058631946;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425636;36.39850118271974;31.140933529613108;47.590323678999056;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317794;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284313;36791.45352865556;27.663213574064805;9.927365514789871;15.96919134248419;14.538648441778301;22.116896403706313;20.21687934628427;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194556;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.875942843115;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284266;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194556;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554186;24130.034324992794;45261.69636072197;35438.875942843115;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.1168964037059;20.216879346284266;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194594;243636.91383928902;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.1409335296131;47.59032367899908;51.239176575522826;34.246065891531266;31463.45819335577;40229.60803317797;30321.787455541915;24130.03432498993;45261.69636072484;35438.875942843115;36791.45352865549;27.663213574064805;9.927365514789873;15.969191342484141;14.538648441778308;22.116896403706377;20.216879346284266;13.739864008838188;0.0;1.0;0.0;0.0;1.0;1.0;0.0
2.0;250000.0;124.17205863194599;243636.9138392891;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317797;30321.78745554146;24130.034324990716;45261.696360724505;35438.87594284312;36791.45352865556;27.663213574064805;9.927365514789871;15.96919134248419;14.538648441778301;22.116896403706313;20.216879346284266;13.739864008838252;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072199;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;250000.0;124.17205863194559;243636.91383928905;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;33.63709486425638;36.39850118271974;31.140933529613108;47.590323678999056;51.23917657552283;34.246065891531266;31463.45819335577;40229.60803317795;30321.78745554186;24130.034324992794;45261.69636072199;35438.87594284312;36791.45352865555;27.663213574064805;9.927365514789871;15.96919134248417;14.538648441778303;22.116896403705905;20.216879346284273;13.73986400883825;0.0;1.0;0.0;0.0;0.0;0.0;0.0
